# Elastic energy in deformed mirror 
# [1] refinement level = cycle
# [2] energy
# [3] substrate energy
# [4] coating energy
# [5] substrate amp noise (m/sqrt(Hz)) * sqrt(f)
# [6] coating amp noise (m/sqrt(Hz)) * sqrt(f)
# [7] total amp noise (m/sqrt(Hz)) * sqrt(f)
# [8] coating energy11 (zero if amorphous)
# [9] coating energy12 (zero if amorphous)
# [10] coating energy44 (zero if amorphous)
# [11] coating energy bulk (zero if crystal)
# [12] coating energy shear (zero if crystal)
# [13] coating energy scaled by loss angle
# [14] total energy scaled by loss angle
# [15] check energy (should be the same as [2])
0 0.024148883321803 0.022072026787443 0.0020768565343602 1.0878466937591e-17 1.6684755307779e-17 1.9917883988836e-17 0.00035242417466367 0.0008946491072061 0.00082978325249041 0 0 5.1921413359004e-08 7.3993440146447e-08 0.024148883321803
1 0.017070215013665 0.016253670171266 0.00081654484239864 9.3351716978203e-18 1.0461804815752e-17 1.4021226431046e-17 0.00024209534011329 0.00038904250074319 0.00018540700154215 0 0 2.0413621059966e-08 3.6667291231232e-08 0.017070215013665
2 0.017731702940574 0.017325781177323 0.00040592176325146 9.6381349171683e-18 7.3762862406819e-18 1.2136854756732e-17 0.00017705184751904 0.0002007428909751 2.812702475732e-05 0 0 1.0148044081287e-08 2.7473825258609e-08 0.017731702940574
3 0.017994859539755 0.01730892106603 0.00068593847372552 9.6334442317077e-18 9.588687711985e-18 1.3592136690138e-17 0.00032208972217325 0.00034618154928937 1.76672022629e-05 0 0 1.7148461843137e-08 3.4457382909167e-08 0.017994859539755
4 0.017323971446416 0.016985332572222 0.00033863887419387 9.5429712679895e-18 6.7372862381251e-18 1.1681580649728e-17 0.00023553410125021 9.3561775178496e-05 9.5429977651578e-06 0 0 8.4659718548469e-09 2.5451304427069e-08 0.017323971446416
5 0.017615773221598 0.017254325169469 0.00036144805212978 9.6182393002726e-18 6.9604855711877e-18 1.1872610775395e-17 0.00024502488521713 0.00010744216303853 8.9810038741264e-06 0 0 9.0362013032445e-09 2.6290526472713e-08 0.017615773221598
6 0.017508456546099 0.017173629652301 0.0003348268937982 9.595721514329e-18 6.6992588733788e-18 1.1702903094237e-17 0.00023820731713397 8.8680662044643e-05 7.938914619583e-06 0 0 8.3706723449549e-09 2.5544301997256e-08 0.017508456546099
7 0.017412439485828 0.017113292471593 0.00029914701423572 9.5788500599359e-18 6.3322627844377e-18 1.1482679149132e-17 0.00022730033026937 6.4883438190312e-05 6.963245776045e-06 0 0 7.4786753558929e-09 2.4591967827486e-08 0.017412439485828
8 0.017434143049645 0.017128529516338 0.00030561353330788 9.5831134386456e-18 6.4003376260379e-18 1.1523904933018e-17 0.00023034825879358 6.8376995499037e-05 6.8882790152674e-06 0 0 7.6403383326964e-09 2.4768867849034e-08 0.017434143049646
9 0.01740934397424 0.017111349501831 0.00029799447241499 9.5783062737433e-18 6.3200526662384e-18 1.1475496363019e-17 0.00022815725740324 6.3213612836812e-05 6.6236021749334e-06 0 0 7.4498618103734e-09 2.4561211312204e-08 0.017409343974246
10 0.017396911841705 0.017099882210709 0.00029702963101169 9.575096251217e-18 6.3098128917923e-18 1.1467179555126e-17 0.00022796172525074 6.2676344930593e-05 6.3915608303585e-06 0 0 7.4257407752918e-09 2.4525622986001e-08 0.017396911841721
11 0.017393466189984 0.01709624186877 0.0002972243212629 9.5740769904014e-18 6.3118804596258e-18 1.1467466379054e-17 0.00022804710185844 6.2843722398637e-05 6.3334970058222e-06 0 0 7.4306080315683e-09 2.4526849900339e-08 0.017393466190033
12 0.017387251492815 0.017090717465405 0.00029653402770999 9.5725300031457e-18 6.304546633283e-18 1.1462139368912e-17 0.00022775890453101 6.2480806733617e-05 6.2943164453587e-06 0 0 7.4133506927136e-09 2.4504068158118e-08 0.017387251493115
